tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
3401,2020-11-08 16:28:46.2810,2020-11-08 17:25:28.1010,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42355,Customer,1969,0
3079,2020-11-08 16:28:48.9460,2020-11-08 17:20:08.3790,3214,Essex Light Rail,40.7127742,-74.0364857,3184,Paulus Hook,40.7141454,-74.0335519,42260,Customer,1991,1
3371,2020-11-08 16:29:12.9390,2020-11-08 17:25:24.8640,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42277,Customer,1969,0
555,2020-11-08 16:29:32.4920,2020-11-08 16:38:47.9600,3203,Hamilton Park,40.727595966,-74.044247311,3205,JC Medical Center,40.71653978099194,-74.0496379137039,46541,Subscriber,1973,0
3771,2020-11-08 16:29:43.2150,2020-11-08 17:32:34.4060,3209,Brunswick St,40.7241765,-74.0506564,3209,Brunswick St,40.7241765,-74.0506564,44212,Customer,1980,2
357,2020-11-08 16:29:59.0090,2020-11-08 16:35:56.6500,3638,Washington St,40.7242941,-74.0354826,3203,Hamilton Park,40.727595966,-74.044247311,42436,Subscriber,1987,1
1745,2020-11-08 16:30:11.2960,2020-11-08 16:59:16.5850,3187,Warren St,40.7211236,-74.03805095,3187,Warren St,40.7211236,-74.03805095,45225,Customer,1989,1
2000,2020-11-08 16:30:27.9210,2020-11-08 17:03:48.8140,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,41724,Customer,1969,0
1906,2020-11-08 16:31:46.0830,2020-11-08 17:03:32.8760,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3184,Paulus Hook,40.7141454,-74.0335519,42249,Customer,1988,2
469,2020-11-08 16:31:50.1140,2020-11-08 16:39:39.2540,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,44398,Customer,1969,0
466,2020-11-08 16:31:51.2600,2020-11-08 16:39:38.0370,3187,Warren St,40.7211236,-74.03805095,3203,Hamilton Park,40.727595966,-74.044247311,32779,Customer,1969,0
1252,2020-11-08 16:33:21.9400,2020-11-08 16:54:14.0950,3483,Montgomery St,40.71942,-74.05099,3199,Newport Pkwy,40.7287448,-74.0321082,44225,Subscriber,1983,1
159,2020-11-08 16:33:23.7170,2020-11-08 16:36:02.9950,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3211,Newark Ave,40.72152515,-74.046304543,46531,Subscriber,1977,1
478,2020-11-08 16:33:37.7870,2020-11-08 16:41:36.7070,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958611647166,-74.04311746358871,44241,Subscriber,1986,1
1397,2020-11-08 16:33:45.2680,2020-11-08 16:57:02.3420,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,42331,Customer,1969,0
2457,2020-11-08 16:33:56.2010,2020-11-08 17:14:54.0340,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3268,Lafayette Park,40.71346382669195,-74.06285852193832,47260,Customer,1993,2
1192,2020-11-08 16:34:11.9260,2020-11-08 16:54:04.0680,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.7287448,-74.0321082,46465,Customer,1988,1
2438,2020-11-08 16:34:22.8590,2020-11-08 17:15:01.7460,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3268,Lafayette Park,40.71346382669195,-74.06285852193832,44685,Customer,1995,2
2071,2020-11-08 16:34:48.7460,2020-11-08 17:09:20.4860,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,43974,Subscriber,1994,2
172,2020-11-08 16:34:48.8920,2020-11-08 16:37:41.6190,3209,Brunswick St,40.7241765,-74.0506564,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,25176,Subscriber,1987,1
1170,2020-11-08 16:34:53.6630,2020-11-08 16:54:23.8920,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.7287448,-74.0321082,42363,Customer,2000,1
266,2020-11-08 16:35:01.7930,2020-11-08 16:39:27.8030,3203,Hamilton Park,40.727595966,-74.044247311,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44422,Subscriber,1985,1
523,2020-11-08 16:35:04.8710,2020-11-08 16:43:48.0360,3203,Hamilton Park,40.727595966,-74.044247311,3187,Warren St,40.7211236,-74.03805095,44603,Subscriber,1973,1
264,2020-11-08 16:36:13.9980,2020-11-08 16:40:38.9410,3202,Newport PATH,40.7272235,-74.0337589,3187,Warren St,40.7211236,-74.03805095,34971,Customer,1969,0
1029,2020-11-08 16:36:40.5420,2020-11-08 16:53:49.8490,3638,Washington St,40.7242941,-74.0354826,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42492,Subscriber,1992,2
1542,2020-11-08 16:36:48.2420,2020-11-08 17:02:30.9280,3211,Newark Ave,40.72152515,-74.046304543,3273,Manila & 1st,40.72165072487999,-74.04288411140442,44687,Subscriber,1977,1
1473,2020-11-08 16:37:17.5370,2020-11-08 17:01:50.8980,3638,Washington St,40.7242941,-74.0354826,3202,Newport PATH,40.7272235,-74.0337589,46929,Subscriber,1985,1
1042,2020-11-08 16:37:45.9930,2020-11-08 16:55:08.6120,3203,Hamilton Park,40.727595966,-74.044247311,3677,Glenwood Ave,40.72755146730012,-74.07106071710587,35097,Subscriber,1959,1
1918,2020-11-08 16:37:50.3450,2020-11-08 17:09:48.5280,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,44737,Customer,1969,0
67,2020-11-08 16:37:58.3270,2020-11-08 16:39:06.2360,3280,Astor Place,40.71928220070702,-74.07126188278198,3280,Astor Place,40.71928220070702,-74.07126188278198,44366,Customer,1993,1
261,2020-11-08 16:38:01.4520,2020-11-08 16:42:22.7670,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.7124188237569,-74.03852552175522,42485,Customer,1984,2
3161,2020-11-08 16:38:14.7940,2020-11-08 17:30:56.0710,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,42205,Customer,1999,1
271,2020-11-08 16:39:23.5590,2020-11-08 16:43:55.1770,3280,Astor Place,40.71928220070702,-74.07126188278198,3194,McGinley Square,40.7253399253558,-74.06762212514877,26139,Customer,1993,1
851,2020-11-08 16:40:01.6360,2020-11-08 16:54:13.4080,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,35139,Customer,1994,1
2937,2020-11-08 16:40:18.7470,2020-11-08 17:29:16.4360,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3205,JC Medical Center,40.71653978099194,-74.0496379137039,46541,Subscriber,1973,0
2949,2020-11-08 16:41:47.6240,2020-11-08 17:30:57.0910,3199,Newport Pkwy,40.7287448,-74.0321082,3638,Washington St,40.7242941,-74.0354826,39227,Customer,1988,2
1377,2020-11-08 16:41:50.9890,2020-11-08 17:04:48.2040,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3202,Newport PATH,40.7272235,-74.0337589,44916,Subscriber,1983,1
