tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
1988,2020-05-30 16:09:20.4880,2020-05-30 16:42:29.3170,3214,Essex Light Rail,40.7127742,-74.0364857,3267,Morris Canal,40.7124188237569,-74.03852552175522,42133,Customer,1988,2
1217,2020-05-30 16:09:38.3710,2020-05-30 16:29:56.1760,3194,McGinley Square,40.7253399253558,-74.06762212514877,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42427,Customer,1969,0
847,2020-05-30 16:09:44.6610,2020-05-30 16:23:52.1360,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42304,Customer,1969,0
2129,2020-05-30 16:09:57.6870,2020-05-30 16:45:27.4250,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42619,Customer,1991,2
2277,2020-05-30 16:10:32.9490,2020-05-30 16:48:30.0710,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3187,Warren St,40.7211236,-74.03805095,42544,Customer,1969,0
6589,2020-05-30 16:10:38.3290,2020-05-30 18:00:27.5660,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,42527,Customer,1969,0
2269,2020-05-30 16:10:47.3570,2020-05-30 16:48:36.5030,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3187,Warren St,40.7211236,-74.03805095,40502,Customer,1969,0
2391,2020-05-30 16:11:21.2300,2020-05-30 16:51:12.2640,3638,Washington St,40.7242941,-74.0354826,3211,Newark Ave,40.72152515,-74.046304543,41498,Subscriber,1962,2
1992,2020-05-30 16:11:45.3150,2020-05-30 16:44:57.7890,3267,Morris Canal,40.7124188237569,-74.03852552175522,3186,Grove St PATH,40.71958611647166,-74.04311746358871,42370,Customer,1991,1
3421,2020-05-30 16:12:14.3640,2020-05-30 17:09:15.7440,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,42156,Customer,1969,0
1946,2020-05-30 16:12:56.0780,2020-05-30 16:45:22.3240,3186,Grove St PATH,40.71958611647166,-74.04311746358871,3192,Liberty Light Rail,40.7112423,-74.0557013,43079,Customer,1969,0
342,2020-05-30 16:13:09.1360,2020-05-30 16:18:52.1230,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42349,Subscriber,1979,1
6413,2020-05-30 16:13:44.3480,2020-05-30 18:00:37.8730,3638,Washington St,40.7242941,-74.0354826,3638,Washington St,40.7242941,-74.0354826,20619,Customer,1969,0
77,2020-05-30 16:13:45.5490,2020-05-30 16:15:03.0810,3639,Harborside,40.7192517,-74.034234,3639,Harborside,40.7192517,-74.034234,42534,Customer,1969,0
693,2020-05-30 16:14:03.9890,2020-05-30 16:25:37.5850,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42455,Subscriber,1965,1
675,2020-05-30 16:14:15.9780,2020-05-30 16:25:31.7280,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42526,Subscriber,1975,2
549,2020-05-30 16:14:48.6640,2020-05-30 16:23:58.5300,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42580,Customer,1988,2
2457,2020-05-30 16:15:29.0610,2020-05-30 16:56:26.9220,3267,Morris Canal,40.7124188237569,-74.03852552175522,3638,Washington St,40.7242941,-74.0354826,42190,Subscriber,1962,1
1739,2020-05-30 16:15:47.5610,2020-05-30 16:44:47.0680,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42150,Customer,1969,0
1698,2020-05-30 16:16:09.0430,2020-05-30 16:44:27.7000,3268,Lafayette Park,40.71346382669195,-74.06285852193832,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42332,Customer,1969,0
567,2020-05-30 16:16:09.4490,2020-05-30 16:25:36.8600,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,38570,Customer,1967,1
653,2020-05-30 16:16:15.2300,2020-05-30 16:27:08.8610,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3268,Lafayette Park,40.71346382669195,-74.06285852193832,42378,Subscriber,1982,1
598,2020-05-30 16:16:40.0480,2020-05-30 16:26:38.4360,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3187,Warren St,40.7211236,-74.03805095,42495,Subscriber,1983,1
563,2020-05-30 16:17:06.1120,2020-05-30 16:26:29.6140,3278,Monmouth and 6th,40.72568548362901,-74.04879033565521,3187,Warren St,40.7211236,-74.03805095,42474,Subscriber,1986,2
3626,2020-05-30 16:17:39.8920,2020-05-30 17:18:06.7590,3481,York St,40.71649,-74.04105,3202,Newport PATH,40.7272235,-74.0337589,42478,Subscriber,1993,0
2302,2020-05-30 16:17:40.8900,2020-05-30 16:56:03.0440,3214,Essex Light Rail,40.7127742,-74.0364857,3268,Lafayette Park,40.71346382669195,-74.06285852193832,43265,Customer,1990,1
1383,2020-05-30 16:17:58.4620,2020-05-30 16:41:01.6790,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42613,Subscriber,1982,1
1379,2020-05-30 16:18:42.7110,2020-05-30 16:41:42.2860,3639,Harborside,40.7192517,-74.034234,3192,Liberty Light Rail,40.7112423,-74.0557013,42448,Customer,1969,0
594,2020-05-30 16:18:43.0100,2020-05-30 16:28:37.5190,3192,Liberty Light Rail,40.7112423,-74.0557013,3185,City Hall,40.7177325,-74.043845,42499,Customer,1969,0
3574,2020-05-30 16:18:47.6700,2020-05-30 17:18:22.5400,3481,York St,40.71649,-74.04105,3202,Newport PATH,40.7272235,-74.0337589,42419,Subscriber,1994,2
6111,2020-05-30 16:18:48.5550,2020-05-30 18:00:40.4060,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3187,Warren St,40.7211236,-74.03805095,42226,Customer,1969,0
5711,2020-05-30 16:18:58.8250,2020-05-30 17:54:10.6570,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42119,Customer,1989,1
215,2020-05-30 16:19:17.9620,2020-05-30 16:22:53.6530,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42387,Customer,1987,1
276,2020-05-30 16:19:29.5370,2020-05-30 16:24:06.3230,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42350,Subscriber,1987,1
273,2020-05-30 16:20:12.9310,2020-05-30 16:24:46.3280,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42367,Customer,1987,2
2755,2020-05-30 16:20:49.2070,2020-05-30 17:06:44.7830,3185,City Hall,40.7177325,-74.043845,3185,City Hall,40.7177325,-74.043845,42391,Customer,1969,0
5993,2020-05-30 16:20:59.6470,2020-05-30 18:00:53.4450,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3187,Warren St,40.7211236,-74.03805095,42130,Subscriber,1983,1
1865,2020-05-30 16:21:22.8060,2020-05-30 16:52:27.8750,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,34183,Subscriber,1985,1
66,2020-05-30 16:21:51.7890,2020-05-30 16:22:58.2650,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42268,Customer,1985,2
1846,2020-05-30 16:21:54.9560,2020-05-30 16:52:41.6490,3209,Brunswick St,40.7241765,-74.0506564,3202,Newport PATH,40.7272235,-74.0337589,42525,Subscriber,1988,2
397,2020-05-30 16:22:18.6400,2020-05-30 16:28:56.1090,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3679,Bergen Ave,40.722103786686034,-74.07145500183105,42344,Subscriber,1987,1
2956,2020-05-30 16:22:36.3450,2020-05-30 17:11:52.5350,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42342,Customer,1969,0
781,2020-05-30 16:22:46.6170,2020-05-30 16:35:47.9220,3273,Manila & 1st,40.72165072487999,-74.04288411140442,3268,Lafayette Park,40.71346382669195,-74.06285852193832,41950,Subscriber,1975,1
2959,2020-05-30 16:22:50.4440,2020-05-30 17:12:10.1550,3193,Lincoln Park,40.7246050998869,-74.07840594649315,3193,Lincoln Park,40.7246050998869,-74.07840594649315,42609,Customer,1969,0
771,2020-05-30 16:22:54.2770,2020-05-30 16:35:45.8680,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,29072,Subscriber,1993,1
752,2020-05-30 16:23:14.2750,2020-05-30 16:35:46.7670,3199,Newport Pkwy,40.7287448,-74.0321082,3203,Hamilton Park,40.727595966,-74.044247311,27576,Subscriber,1992,2
783,2020-05-30 16:23:37.3040,2020-05-30 16:36:40.8780,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42274,Customer,1987,1
829,2020-05-30 16:23:42.8200,2020-05-30 16:37:32.6880,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42250,Customer,1985,2
